N_unmapped	789167	789167	789167
N_multimapping	464100	464100	464100
N_noFeature	1773408	17494712	18008947
N_ambiguous	495461	42445	39713
LOC104645797	0	0	0
GAD3	879	456	423
LOC101263636	444	174	270
sos1	904	431	473
LOC101263144	996	527	469
LOC101247456	11	5	6
LOC101247154	1	1	0
LOC109119839	0	0	0
LOC101262550	37	21	16
LOC104645786	0	0	1
LOC101261948	1098	569	530
LOC101246854	0	0	0
LOC101261647	582	289	293
LOC101261146	174	95	82
LOC101260851	1129	604	529
LOC101260165	584	269	315
LOC101259871	1	1	0
LOC101259568	4	2	2
CMPG1	0	0	0
LOC101246559	0	0	0
LOC101259279	1551	818	776
LOC104645776	62	48	57
LOC101246274	40	21	19
LOC101245979	21	9	12
LOC101258984	332	166	166
LOC101245689	364	183	181
LOC101258399	4282	2097	2185
LOC101258686	1611	814	797
LOC101258093	58	31	27
LOC101257498	690	363	327
LOC101257203	24	13	11
LOC101257795	45	25	20
LOC101256908	1331	704	627
LOC101256617	1	1	0
LOC112940856	0	0	0
LOC101256318	1	0	1
LOC101255723	2478	1284	1194
LOC101256026	319	151	168
LOC101247245	4	2	2
LOC101253220	0	0	0
LOC101247547	33	18	15
LOC101253310	516	263	253
LOC101248702	1	1	0
LOC101245281	22	14	8
LOC101245874	3365	1654	1711
LOC101251912	749	353	396
LOC100191114	8751	4356	4398
LOC101254415	695	363	335
LOC101251712	47	26	21
LOC101250247	769	403	366
LOC101266061	161	78	84
LOC101254822	446	238	208
LOC101246172	1	1	0
LOC101251411	0	0	0
LOC101254513	10124	5179	4946
LOC101252018	203	88	115
LOC101243628	344	160	184
LOC109119840	0	0	0
LOC101253614	2242	1108	1135
LOC101268602	9211	4813	4399
LOC101267835	1516	819	698
LOC104645726	43	24	19
LOC101265466	1403	697	706
LOC101244801	4	1294	1062
ACI36	14234	8417	8172
LOC109120141	36	17	19
LOC112940815	0	0	0
LOC112940786	0	0	0
LOC112940785	32	16	16
LOC101244520	0	0	0
LOC101257399	209	123	86
LOC101243923	0	0	0
LOC101244517	122	70	52
LOC101244985	164	80	84
LOC101256797	1517	754	763
LOC101246852	250	118	132
LOC101268306	160	85	83
LOC112940874	0	7	1
LOC101246079	111	65	51
LOC101258584	117	60	65
LOC101252514	20	12	12
LOC101245483	0	0	0
LOC101257100	1020	526	494
LOC101259473	4316	2121	2196
LOC112940795	1	1	0
LOC112940793	0	0	0
LOC112940794	0	0	0
LOC101255913	780	373	407
LOC101245577	1223	614	609
LOC101268605	9	3	6
LOC101247953	1287	681	606
LOC101268309	3	0	3
LOC101268023	16	7	9
LOC101258889	380	189	191
LOC101262945	1092	589	503
LOC112940757	49	28	21
LOC101243629	542	277	268
LOC101264048	664	367	306
TRNAG-UCC	0	3	6
LOC101267734	4	162	146
LOC112940751	0	0	0
LOC101252803	1136	701	739
LOC101244218	1082	545	540
LOC101255619	271	130	141
LOC101247847	364	172	192
LOC101250539	590	293	297
LOC101254228	686	336	350
LOC101266547	233	129	104
LOC101264357	3955	1951	2004
LOC101264751	387	199	188
LOC101248128	7	6	1
LOC101252620	1	1	0
LOC101248412	0	0	0
LOC104645694	5	3	2
LOC101264962	53	35	19
LOC101265056	91	39	52
LOC101267441	906	480	426
LOC101265359	3078	1575	1503
LOC101267437	2114	1115	1003
LOC101267155	5	2	7
LOC104645689	3	3	0
LOC101253924	960	496	464
LOC101249479	6279	3056	3225
LOC101264660	233	122	112
LOC101256211	64	24	40
LOC101263446	7003	3591	3413
MIR6026	859	394	465
LOC101257695	7	3	4
LOC101250245	287	154	133
LOC101249673	1402	723	679
LOC101252319	38	24	14
LOC101254122	102	44	58
LOC101249952	179	87	92
TRNAA-AGC	0	0	0
LOC101265950	3850	1933	1918
LOC101261260	46	26	20
CEVI-1	1860	941	919
LOC101268131	0	0	0
LOC101251120	7	1	6
LOC101251412	7	4	3
LOC101246367	4927	2666	2261
LOC101250831	226	121	105
LOC101263540	781	372	409
LOC101263837	654	330	324
LOC101265762	25	7	18
LOC543740	11	5	6
LOC101055528	35927	16312	19616
LOC104646371	1	1	0
LOC101259966	10200	5111	5089
LOC101266857	0	0	0
LOC101248511	429	214	215
LOC101266553	0	0	0
LOC101244219	401	194	207
LOC101266256	125	61	64
LOC101256511	388	213	175
SDH	6133	2926	3208
LOC101265955	303	141	162
LOC101265670	0	0	0
TomloxC	44	24	21
LOC101247650	87	48	39
loxF	7289	3827	3463
LOC101265361	1	1	0
LOC101246950	0	0	0
LOC101265060	0	0	0
LOC104645663	0	0	0
LOC109120155	0	0	0
LOC101250832	0	0	0
LOC101247357	0	0	0
LOC101248809	399	195	204
LOC112940752	0	0	0
LOC112940917	0	0	0
LOC112940918	0	0	0
LOC101249950	18	23	7
LOC101264753	44	34	32
LOC112940920	2	5	8
LOC101259185	53	28	25
JMJ524	181	85	96
LOC101252211	564	305	259
LOC109119843	0	0	0
LOC101266252	335	161	174
LOC101264455	291	153	139
LOC101267150	1240	651	590
LOC101250538	8	5	3
PMEI	0	0	0
LOC778279	275	147	128
LOC101253820	0	0	0
TRNAC-GCA	0	0	0
LOC109119844	0	0	0
LOC104646356	0	0	0
LOC101264148	2384	1113	1271
LOC101244984	863	449	414
LOC101255326	640	311	329
LOC101263740	1647	796	851
LOC101249396	1615	878	737
LOC101263840	2	1	2
LOC101263541	30	16	19
LOC101261847	223	114	114
LOC101243920	935	503	432
LOC101263241	2370	1182	1188
LOC101267436	383	181	202
LOC101249001	4657	2281	2376
LOC101262950	1	0	1
LOC101262649	79	38	41
LOC101257995	187	98	89
LOC101261547	3453	1784	1674
LOC101262338	10	6	4
LOC101264146	976	495	486
LOC101264453	807	379	428
LOC101249116	1029	529	502
LOC101258296	503	261	244
LOC112940753	0	0	0
LOC112940696	0	0	0
LOC101268603	8	5	3
LOC101266855	51	26	26
LOC101266548	50	26	24
LOC101267151	20	12	9
LOC101262343	0	0	0
LOC101262039	250	127	123
LOC101244699	865	428	437
LOC101261738	0	0	0
LOC101266854	1017	571	446
LOC101262646	584	303	281
LOC101248232	602	312	290
LOC101267730	887	421	466
LOC101261149	71	34	37
LOC101265667	1445	723	722
LOC101260855	1	1	0
LOC101263238	4	2	2
LOC101262944	78	42	36
LOC112940777	0	0	0
LOC112940848	0	0	0
LOC112940773	0	0	0
LOC112940851	1	1	0
LOC112940774	0	0	0
LOC112940853	0	0	0
LOC112940852	0	0	0
LOC112940775	0	0	0
LOC112940847	0	0	0
LOC112940779	0	0	0
LOC112940760	0	0	0
LOC112940776	0	0	0
LOC112940854	0	0	0
LOC112940850	0	0	0
