N_unmapped	865401	865401	865401
N_multimapping	716544	716544	716544
N_noFeature	1448796	16190862	16874570
N_ambiguous	466735	46613	41536
LOC104645797	0	0	0
GAD3	462	231	231
LOC101263636	383	156	227
sos1	648	335	313
LOC101263144	784	395	389
LOC101247456	13	6	7
LOC101247154	7	2	5
LOC109119839	0	0	0
LOC101262550	24	16	8
LOC104645786	2	0	3
LOC101261948	952	487	466
LOC101246854	0	0	0
LOC101261647	468	237	231
LOC101261146	192	91	101
LOC101260851	818	403	415
LOC101260165	802	394	408
LOC101259871	1	0	1
LOC101259568	14	7	7
CMPG1	0	0	0
LOC101246559	0	0	0
LOC101259279	1361	703	688
LOC104645776	28	27	30
LOC101246274	25	13	12
LOC101245979	22	9	13
LOC101258984	452	238	214
LOC101245689	406	205	201
LOC101258399	3915	1984	1931
LOC101258686	1895	1008	888
LOC101258093	55	23	34
LOC101257498	518	271	247
LOC101257203	24	13	11
LOC101257795	39	17	22
LOC101256908	2361	1259	1102
LOC101256617	1	4	2
LOC112940856	1	2	3
LOC101256318	1	1	0
LOC101255723	2266	1258	1009
LOC101256026	229	124	105
LOC101247245	1	1	0
LOC101253220	0	0	0
LOC101247547	57	27	30
LOC101253310	668	349	319
LOC101248702	8	5	3
LOC101245281	34	21	13
LOC101245874	2915	1471	1444
LOC101251912	925	468	457
LOC100191114	7492	3680	3812
LOC101254415	671	332	339
LOC101251712	34	15	19
LOC101250247	936	489	447
LOC101266061	128	54	74
LOC101254822	435	234	201
LOC101246172	0	0	0
LOC101251411	0	0	0
LOC101254513	9343	4829	4517
LOC101252018	210	107	106
LOC101243628	427	230	197
LOC109119840	0	0	0
LOC101253614	1410	691	719
LOC101268602	8057	4228	3829
LOC101267835	1523	834	689
LOC104645726	71	40	31
LOC101265466	1272	623	652
LOC101244801	3	1341	1131
ACI36	13812	8317	7965
LOC109120141	30	13	17
LOC112940815	0	0	0
LOC112940786	0	0	0
LOC112940785	31	12	19
LOC101244520	0	0	0
LOC101257399	137	78	59
LOC101243923	0	0	0
LOC101244517	111	55	56
LOC101244985	140	82	58
LOC101256797	1423	681	742
LOC101246852	201	108	93
LOC101268306	306	172	156
LOC112940874	1	12	11
LOC101246079	93	53	41
LOC101258584	130	73	60
LOC101252514	11	7	6
LOC101245483	5	2	3
LOC101257100	940	519	421
